batsman,id,inning,leftfast_bowlers,leftfastmedium_bowlers,leftmediumfast_bowlers,leftmedium_bowlers,leftorthodox_bowlers,leftlegbreak_bowlers,leftmystery_bowlers,rightfast_bowlers,rightfastmedium_bowlers,rightmediumfast_bowlers,rightmedium_bowlers,rightorthodox_bowlers,rightlegbreak_bowlers,rightmystery_bowlers,batsman_hand,leftfast_cumruns,leftfast_cumballs,leftfast_cumdismissals,leftfastmedium_cumruns,leftfastmedium_cumballs,leftfastmedium_cumdismissals,leftlegbreak_cumruns,leftlegbreak_cumballs,leftlegbreak_cumdismissals,leftmedium_cumruns,leftmedium_cumballs,leftmedium_cumdismissals,leftmediumfast_cumruns,leftmediumfast_cumballs,leftmediumfast_cumdismissals,leftmystery_cumruns,leftmystery_cumballs,leftmystery_cumdismissals,leftorthodox_cumruns,leftorthodox_cumballs,leftorthodox_cumdismissals,rightfast_cumruns,rightfast_cumballs,rightfast_cumdismissals,rightfastmedium_cumruns,rightfastmedium_cumballs,rightfastmedium_cumdismissals,rightlegbreak_cumruns,rightlegbreak_cumballs,rightlegbreak_cumdismissals,rightmedium_cumruns,rightmedium_cumballs,rightmedium_cumdismissals,rightmediumfast_cumruns,rightmediumfast_cumballs,rightmediumfast_cumdismissals,rightmystery_cumruns,rightmystery_cumballs,rightmystery_cumdismissals,rightorthodox_cumruns,rightorthodox_cumballs,rightorthodox_cumdismissals,overall_runs,overall_balls,overall_dismissed,match_runs
AM Rahane,1082615,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,141,2,0,0,0,0,0,0,0,0,0,0,0,0,345,294,13,0,0,0,0,0,0,1341,1177,37,2
AM Rahane,1082629,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,73,62,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1345,1181,38,4
AM Rahane,1082631,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281,231,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1356,1190,39,11
AM Rahane,1082642,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,114,98,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1356,1191,40,0
AM Rahane,1082645,2,0,0,0,0,2,0,0,0,1,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,151,2,0,0,0,282,232,4,141,146,10,0,0,0,351,304,13,0,0,0,55,50,0,1390,1225,40,34
AM Rahane,1082650,2,1,0,0,0,1,0,0,2,0,0,0,0,1,0,1,34,29,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,159,2,109,110,2,0,0,0,149,153,10,0,0,0,0,0,0,0,0,0,0,0,0,1434,1263,41,44
AM Rahane,1136577,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,284,234,4,0,0,0,0,0,0,365,315,14,0,0,0,0,0,0,1450,1276,42,16
AM Rahane,1136581,2,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,117,104,5,0,0,0,0,0,0,74,64,1,0,0,0,190,165,2,111,113,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1464,1293,43,14
AM Rahane,1136588,2,0,0,0,0,1,0,0,0,1,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205,175,2,0,0,0,285,235,4,0,0,0,0,0,0,384,336,14,43,31,1,64,57,0,1529,1346,43,65
AM Rahane,1136603,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209,178,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1533,1349,44,4
AM Rahane,1136607,2,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,128,116,5,0,0,0,0,0,0,0,0,0,0,0,0,217,189,3,117,118,2,0,0,0,152,156,10,0,0,0,393,342,15,0,0,0,0,0,0,1570,1386,45,37
AM Rahane,1136618,2,0,0,0,0,0,1,0,1,2,0,0,0,1,1,1,0,0,0,0,0,0,16,22,2,0,0,0,0,0,0,0,0,0,0,0,0,132,127,2,301,246,4,157,163,10,0,0,0,0,0,0,49,35,1,0,0,0,1616,1428,46,46
AM Rahane,1175359,2,0,0,1,0,0,0,0,0,1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,87,71,1,0,0,0,0,0,0,0,0,0,307,250,4,0,0,0,0,0,0,396,344,15,54,42,2,0,0,0,1643,1448,47,27
AM Rahane,1175367,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,396,346,16,0,0,0,0,0,0,1643,1450,48,0
AM Rahane,1175369,2,0,0,0,0,0,0,0,1,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,134,2,319,262,4,157,165,11,0,0,0,0,0,0,0,0,0,0,0,0,1665,1471,49,22
AM Rahane,1178402,2,0,1,0,0,1,0,0,2,0,0,0,0,1,0,1,0,0,0,141,126,5,0,0,0,0,0,0,0,0,0,0,0,0,217,190,4,164,142,2,0,0,0,159,167,11,0,0,0,0,0,0,0,0,0,0,0,0,1702,1492,50,37
AM Rahane,1178407,2,0,1,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,143,129,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,327,267,4,166,173,11,57,42,1,0,0,0,57,45,2,0,0,0,1728,1513,51,26
AM Rahane,1178411,2,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,192,4,165,145,2,0,0,0,174,177,12,0,0,0,397,349,16,0,0,0,0,0,0,1740,1525,52,12
AM Rahane,1178418,2,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,104,77,1,0,0,0,0,0,0,170,148,2,332,270,4,0,0,0,0,0,0,402,354,16,59,49,3,0,0,0,1774,1546,53,34
AM Rahane,1178420,2,0,1,0,0,1,0,0,0,0,2,0,0,0,1,1,0,0,0,151,136,6,0,0,0,0,0,0,0,0,0,0,0,0,227,200,5,0,0,0,0,0,0,0,0,0,0,0,0,417,368,16,67,54,3,0,0,0,1813,1580,54,39
AM Rahane,1216497,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,149,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1813,1581,55,0
AM Rahane,1216505,2,0,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,118,83,1,0,0,0,242,212,5,172,151,3,332,274,4,192,190,12,0,0,0,0,0,0,0,0,0,75,66,1,1873,1627,56,60
AM Rahane,1216509,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,338,277,4,0,0,0,0,0,0,419,375,17,0,0,0,0,0,0,1881,1637,57,8
AM Rahane,1216524,2,0,0,0,0,1,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,216,5,0,0,0,0,0,0,0,0,0,0,0,0,439,390,17,67,56,4,0,0,0,1907,1658,58,26
AM Rahane,1237177,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,151,139,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1907,1661,59,0
AM Rahane,1304047,2,0,0,0,0,2,0,0,1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264,229,6,182,157,3,0,0,0,0,0,0,0,0,0,457,405,17,0,0,0,0,0,0,1951,1695,60,44
AM Rahane,1304054,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,159,145,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,163,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1963,1707,61,12
AM Rahane,1304060,2,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,34,30,3,163,149,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187,166,4,340,280,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1970,1718,62,7
AM Rahane,1304065,2,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,164,154,8,0,0,0,0,0,0,119,88,1,0,0,0,0,0,0,0,0,0,346,284,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1978,1732,63,8
AN Ahmed,419142,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,4,8,0,4
AN Ahmed,501270,2,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,12,5,0,0,0,0,0,0,0,0,0,0,22,21,0,18
AN Ahmed,734013,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,0,26,22,0,4
AN Ahmed,829713,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,24,0,5
AN Ahmed,829737,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,6,0,0,0,0,0,0,0,0,0,0,32,25,0,1
AP Majumdar,548362,2,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,11,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10,1,4,6,0,0,0,0,31,27,1,31
AP Majumdar,548365,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,40,35,2,9
AP Majumdar,548375,2,0,0,0,0,2,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,20,1,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,5,10,0,4,6,1,57,57,3,17
AP Tare,419107,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15,6,0,0,0,0,0,0,0,8,9,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,23,16,1,23
AP Tare,419114,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,31,14,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,40,26,2,17
AP Tare,419119,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,17,0,4,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,49,38,3,9
AP Tare,419161,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,41,4,1
AP Tare,598063,1,0,0,1,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,44,20,1,0,0,0,9,8,0,0,0,0,13,7,1,13,10,0,9,5,1,7,8,1,0,0,0,0,0,0,109,78,5,59
AP Tare,598073,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,2,0,0,0,0,0,0,109,79,6,0
AP Tare,729287,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,26,2,0,0,0,0,0,0,0,0,0,16,20,2,0,0,0,0,0,0,126,99,7,17
AP Tare,729303,1,0,0,0,0,0,0,0,0,1,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,11,1,0,0,0,0,0,0,26,30,3,4,5,0,0,0,0,149,118,8,23
AP Tare,729309,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,11,12,0,0,0,0,27,15,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,157,130,9,8
AP Tare,733995,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,35,4,0,0,0,0,0,0,166,135,10,9
AP Tare,734009,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,0,0,0,0,168,138,10,2
AP Tare,734031,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,52,22,1,0,0,0,13,15,0,0,0,0,0,0,0,17,13,1,0,0,0,0,0,0,0,0,0,0,0,0,182,146,11,14
AP Tare,734045,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,147,12,0
AP Tare,829705,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,19,1,27,30,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,155,13,7
AP Tare,980943,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,26,2,0,0,0,0,0,0,37,38,4,0,0,0,0,0,0,197,169,14,8
AP Tare,1082599,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,31,2,0,0,0,0,0,0,37,39,5,0,0,0,0,0,0,197,175,15,0
AP Tare,598066,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,7,1,0,0,0,10,5,0,22,12,1,22
AP Tare,598070,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,14,2,0,0,0,0,0,0,29,19,2,7
AP Tare,598072,2,0,0,1,0,0,0,0,0,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,6,0,0,0,0,0,0,0,0,0,0,10,5,0,0,0,0,6,10,0,27,20,3,0,0,0,0,0,0,64,46,3,35
AP Tare,729279,2,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,1,2,4,0,11,6,0,0,0,0,0,0,0,39,28,3,7,3,0,0,0,0,88,68,4,24
AP Tare,729317,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15,8,0,0,0,0,0,0,0,5,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,73,5,7
AP Tare,733973,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,34,3,0,0,0,0,0,0,111,79,5,16
AP Tare,734041,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,21,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,80,5,6
AP Tare,829717,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,44,4,0,0,0,0,0,0,124,90,6,7
AP Tare,980935,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,45,5,0,0,0,0,0,0,124,91,7,0
AP Tare,1082595,2,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,1,14,17,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,142,109,8,18
AP Tare,1082614,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,110,9,0
AR Patel,729307,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,2,0,2,2,0,0,0,0,0,0,0,2,4,1,0,0,0,7,10,1,7
AR Patel,733991,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,13,2,2
AR Patel,733997,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,2,0,0,0,10,14,3,1
AR Patel,734025,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,16,20,4,6
AR Patel,829725,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,12,1,0,0,0,0,0,0,0,0,0,0,0,0,29,30,5,13
AR Patel,829733,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,4,7,3,0,0,0,31,33,6,2
AR Patel,829767,1,0,1,0,0,0,0,0,0,1,1,0,1,2,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,1,26,22,1,0,0,0,6,11,1,0,0,0,1,3,0,53,61,7,22
AR Patel,829803,1,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,27,1,0,0,0,14,18,1,0,0,0,0,0,0,73,76,7,20
AR Patel,829809,1,0,0,0,0,2,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,24,25,2,8,15,3,7,7,0,105,107,8,32
AR Patel,980905,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,27,2,0,0,0,0,0,0,109,109,8,4
AR Patel,980913,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,31,1,0,0,0,34,37,2,0,0,0,11,15,1,120,131,9,11
AR Patel,980925,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,15,0,0,0,0,8,9,2,0,0,0,0,0,0,0,0,0,9,16,3,0,0,0,129,139,10,9
AR Patel,980935,1,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,48,2,0,0,0,0,0,0,165,156,10,36
AR Patel,980955,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,50,3,0,0,0,0,0,0,165,158,11,0
AR Patel,980971,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,10,0,14,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,164,11,16
AR Patel,981005,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,11,2,0,0,0,0,0,0,65,51,4,9,17,3,0,0,0,182,167,12,1
AR Patel,1082601,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,168,13,0
AR Patel,1082612,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,174,13,4
AR Patel,1082616,1,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18,0,0,0,0,31,23,3,0,0,0,16,4,1,0,0,0,0,0,0,0,0,0,220,192,14,34
AR Patel,1082633,1,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,50,31,3,49,40,1,0,0,0,0,0,0,0,0,0,0,0,0,258,212,14,38
AR Patel,1082637,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,32,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260,213,14,2
AR Patel,1082639,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,33,3,0,0,0,0,0,0,66,53,4,13,21,3,0,0,0,268,223,14,8
AR Patel,1082641,1,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,22,0,0,0,0,0,0,0,0,0,0,73,55,4,0,0,0,0,0,0,287,236,14,19
AR Patel,1082645,1,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,44,3,61,46,1,0,0,0,77,59,5,0,0,0,0,0,0,309,257,15,22
AR Patel,1136568,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,16,1,311,260,16,2
AR Patel,1136594,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,10,11,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,25,24,1,60,46,3,69,49,1,0,0,0,0,0,0,0,0,0,0,0,0,324,272,17,13
AR Patel,1136608,1,0,0,0,0,0,0,0,0,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,50,3,70,51,1,0,0,0,79,63,5,0,0,0,16,20,1,333,286,17,9
AR Patel,1136616,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,25,0,0,0,0,64,52,4,0,0,0,0,0,0,82,68,5,0,0,0,0,0,0,347,298,18,14
AR Patel,1175358,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,351,300,19,4
AR Patel,1175360,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,26,0,0,0,0,69,56,4,0,0,0,0,0,0,85,72,5,0,0,0,0,0,0,360,309,19,9
AR Patel,1175371,1,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,82,5,15,24,3,0,0,0,383,322,19,23
AR Patel,1178405,1,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,11,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,89,5,17,26,3,0,0,0,397,334,19,14
AR Patel,1178421,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,29,2,78,60,4,0,0,0,0,0,0,119,91,5,0,0,0,0,0,0,413,343,19,16
AR Patel,1181767,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,53,1,0,0,0,120,95,6,0,0,0,0,0,0,416,349,20,3
